vehicle_east_m,vehicle_north_m,dr_east_m,dr_north_m,position_error_m
6.002916736803806,-268.4134334265685,29.243091596562667,-248.00389110346532,30.92984231047269
6.186056569453692,-269.99240138520116,29.41779902319007,-249.51769425666663,30.966554368156626
6.382762315641008,-271.54913035824507,29.576202951131336,-251.03694021107265,30.962649000784335
6.5862510185819785,-273.1503373016765,29.724573990176932,-252.51165467140535,31.00543840442985
6.789739721522949,-274.7181857675148,29.882400634479392,-254.1358825926631,30.933835714671662
6.966096597389058,-276.341631696535,30.027018386598613,-255.5915247387921,31.02213810371249
7.18315121388252,-277.9317191479621,30.194633425753945,-257.16054039453473,30.999519034883544
7.37307400330112,-279.5218065985991,30.384334071301737,-258.7077543883765,31.02809790056477
7.57656270622703,-281.0896550644374,30.579571673118128,-260.1396520214336,31.113358048155785
7.732570711817115,-282.6686230230701,30.782669710082818,-261.48274236393337,31.30732507150736
7.888578717422262,-284.24759098091266,31.013429556000464,-262.8920921590974,31.477230758677685
8.119199247407971,-285.7932004611622,31.262980681225606,-264.34939717941995,31.551090603058107
8.315904993595288,-287.36104892700047,31.528981962491475,-265.7987190508255,31.682503247895127
8.478695955939026,-288.9733753632263,31.82244847832827,-267.3153042679405,31.84341102009971
8.675401702126342,-290.63017977141976,32.12226412013983,-268.8135363147911,32.02688384721358
8.844975621238797,-292.2536256996499,32.42131406173336,-270.3300526939547,32.19451486816951
9.062030237717199,-293.8103546726938,32.72143237552515,-271.875585876247,32.26300345088919
9.272301897426884,-295.3670836457377,33.02452939035741,-273.471511563709,32.30455676333045
9.475790600367855,-296.9460516035803,33.33073679743928,-275.06637364884523,32.36941095336912
9.68606226007754,-298.49166108461986,33.64553793696999,-276.6575861239983,32.41578788333921
9.882768006249794,-300.0817485352569,33.963353795204526,-278.2118059364528,32.52950969833692
10.10660557948185,-301.6273580155064,34.284345758960285,-279.7284088934018,32.62096094291047
10.29652836890045,-303.19520648134466,34.59729945822621,-281.20235464997813,32.77518889666774
10.500017071841421,-304.7741744399774,34.892424759364026,-282.5942822183564,32.968730211475176
10.717071688319821,-306.3309034122312,35.19119348039326,-284.02968959616163,33.11082564907277
10.934126304798223,-307.88763238606515,35.481540559449805,-285.48017653055615,33.236570588826645
11.157963878030278,-309.4332418663147,35.759746529969995,-286.92562868862,33.34427028156438
11.354669624202533,-311.01220982415725,36.02570061162353,-288.3619801854025,33.491680648641854
11.585290154203303,-312.54669981161237,36.26947394852929,-289.7282411909609,33.61533851405411
11.809127727435358,-314.12566777024506,36.5015631439369,-291.0240583536841,33.81420891331686
12.019399387145043,-315.6935162360834,36.734665512147004,-292.32280973062615,34.01520692563681
12.236454003623445,-317.26136470192165,36.98227738831903,-293.6640696790555,34.193392744545406
12.467074533609154,-318.81809367496555,37.25067124424238,-295.080082443064,34.317923060132806
12.697695063624986,-320.37482264800946,37.50599933255287,-296.45195875357564,34.46382708886682
12.914749680088326,-321.9426711138478,37.74940242933166,-297.8330147499178,34.612649525314986
13.152153166857811,-323.51051957968605,37.98675538825542,-299.2202219367333,34.73868199972881
13.39633961038095,-325.07836804473425,38.23675932124466,-300.6262244915507,34.856187051330814
